[2023-11-30 13:24:25,946] [INFO    ] [train] Using AAI executable file: ../../env/env3.1.3/AAI.x86_64
[2023-11-30 13:53:42,986] [INFO    ] [utils] Initializing AAI environment for task 1033: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2LFar-DarkBlue-0-OpLava.yml
[2023-11-30 13:53:42,986] [INFO    ] [utils] Using port 5982
[2023-11-30 13:53:45,642] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:53:46,614] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:54:40,032] [INFO    ] [utils] Initializing AAI environment for task 1034: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2LFar-DarkGreen-0-OPQ.yml
[2023-11-30 13:54:40,033] [INFO    ] [utils] Using port 5982
[2023-11-30 13:54:42,703] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:54:43,681] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:55:37,155] [INFO    ] [utils] Initializing AAI environment for task 1035: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2LFar-DarkGreen-0-OpLava.yml
[2023-11-30 13:55:37,156] [INFO    ] [utils] Using port 5982
[2023-11-30 13:55:39,814] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:55:40,795] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:56:34,190] [INFO    ] [utils] Initializing AAI environment for task 1036: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2LFar-Grey-0-OPQ.yml
[2023-11-30 13:56:34,190] [INFO    ] [utils] Using port 5982
[2023-11-30 13:56:36,845] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:56:37,818] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:57:31,300] [INFO    ] [utils] Initializing AAI environment for task 1037: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2LFar-Grey-0-OpLava.yml
[2023-11-30 13:57:31,300] [INFO    ] [utils] Using port 5982
[2023-11-30 13:57:33,963] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:57:34,940] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:58:28,382] [INFO    ] [utils] Initializing AAI environment for task 1038: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2LFar-OffWhite-0-OPQ.yml
[2023-11-30 13:58:28,383] [INFO    ] [utils] Using port 5982
[2023-11-30 13:58:31,048] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:58:32,021] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 13:59:25,443] [INFO    ] [utils] Initializing AAI environment for task 1039: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2LFar-OffWhite-0-OpLava.yml
[2023-11-30 13:59:25,445] [INFO    ] [utils] Using port 5982
[2023-11-30 13:59:28,101] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 13:59:29,085] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:00:22,516] [INFO    ] [utils] Initializing AAI environment for task 1040: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2LFar-RND-0-OPQ.yml
[2023-11-30 14:00:22,516] [INFO    ] [utils] Using port 5982
[2023-11-30 14:00:25,163] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:00:26,119] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:01:19,669] [INFO    ] [utils] Initializing AAI environment for task 1041: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2LFar-RND-0-OpLava.yml
[2023-11-30 14:01:19,669] [INFO    ] [utils] Using port 5982
[2023-11-30 14:01:22,500] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:01:23,478] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:02:16,868] [INFO    ] [utils] Initializing AAI environment for task 1042: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-Beige-0-OPQ.yml
[2023-11-30 14:02:16,869] [INFO    ] [utils] Using port 5982
[2023-11-30 14:02:19,530] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:02:20,507] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:03:10,843] [INFO    ] [utils] Initializing AAI environment for task 1043: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-Beige-0-OpLava.yml
[2023-11-30 14:03:10,844] [INFO    ] [utils] Using port 5982
[2023-11-30 14:03:13,491] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:03:14,465] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:04:07,943] [INFO    ] [utils] Initializing AAI environment for task 1044: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-Brown-0-OPQ.yml
[2023-11-30 14:04:07,944] [INFO    ] [utils] Using port 5982
[2023-11-30 14:04:10,610] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:04:11,564] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:05:05,066] [INFO    ] [utils] Initializing AAI environment for task 1045: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-Brown-0-OpLava.yml
[2023-11-30 14:05:05,066] [INFO    ] [utils] Using port 5982
[2023-11-30 14:05:07,806] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:05:09,068] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:06:02,589] [INFO    ] [utils] Initializing AAI environment for task 1046: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-DarkBlue-0-OPQ.yml
[2023-11-30 14:06:02,590] [INFO    ] [utils] Using port 5982
[2023-11-30 14:06:05,240] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:06:06,200] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:06:59,612] [INFO    ] [utils] Initializing AAI environment for task 1047: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-DarkBlue-0-OpLava.yml
[2023-11-30 14:06:59,613] [INFO    ] [utils] Using port 5982
[2023-11-30 14:07:02,276] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:07:03,263] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:07:56,690] [INFO    ] [utils] Initializing AAI environment for task 1048: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-DarkGreen-0-OPQ.yml
[2023-11-30 14:07:56,691] [INFO    ] [utils] Using port 5982
[2023-11-30 14:07:59,351] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:08:00,323] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:08:53,791] [INFO    ] [utils] Initializing AAI environment for task 1049: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-DarkGreen-0-OpLava.yml
[2023-11-30 14:08:53,792] [INFO    ] [utils] Using port 5982
[2023-11-30 14:08:56,440] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:08:57,420] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:09:50,799] [INFO    ] [utils] Initializing AAI environment for task 1050: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-Grey-0-OPQ.yml
[2023-11-30 14:09:50,800] [INFO    ] [utils] Using port 5982
[2023-11-30 14:09:53,441] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:09:54,417] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:10:47,800] [INFO    ] [utils] Initializing AAI environment for task 1051: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-Grey-0-OpLava.yml
[2023-11-30 14:10:47,800] [INFO    ] [utils] Using port 5982
[2023-11-30 14:10:50,615] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:10:51,596] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:11:45,012] [INFO    ] [utils] Initializing AAI environment for task 1052: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-OffWhite-0-OPQ.yml
[2023-11-30 14:11:45,013] [INFO    ] [utils] Using port 5982
[2023-11-30 14:11:47,655] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:11:48,626] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:12:42,073] [INFO    ] [utils] Initializing AAI environment for task 1053: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-OffWhite-0-OpLava.yml
[2023-11-30 14:12:42,073] [INFO    ] [utils] Using port 5982
[2023-11-30 14:12:44,730] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:12:45,711] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:12:48,665] [INFO    ] [utils] Initializing AAI environment for task 1054: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-RND-0-OPQ.yml
[2023-11-30 14:12:48,665] [INFO    ] [utils] Using port 5982
[2023-11-30 14:12:51,310] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:12:52,269] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:13:42,719] [INFO    ] [utils] Initializing AAI environment for task 1055: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MClose-RND-0-OpLava.yml
[2023-11-30 14:13:42,720] [INFO    ] [utils] Using port 5982
[2023-11-30 14:13:45,375] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:13:46,357] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:14:39,735] [INFO    ] [utils] Initializing AAI environment for task 1056: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-Beige-0-OPQ.yml
[2023-11-30 14:14:39,737] [INFO    ] [utils] Using port 5982
[2023-11-30 14:14:42,391] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:14:43,362] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:15:33,832] [INFO    ] [utils] Initializing AAI environment for task 1057: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-Beige-0-OpLava.yml
[2023-11-30 14:15:33,834] [INFO    ] [utils] Using port 5982
[2023-11-30 14:15:36,483] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:15:37,463] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:16:30,927] [INFO    ] [utils] Initializing AAI environment for task 1058: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-Brown-0-OPQ.yml
[2023-11-30 14:16:30,927] [INFO    ] [utils] Using port 5982
[2023-11-30 14:16:33,583] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:16:34,559] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:17:28,104] [INFO    ] [utils] Initializing AAI environment for task 1059: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-Brown-0-OpLava.yml
[2023-11-30 14:17:28,105] [INFO    ] [utils] Using port 5982
[2023-11-30 14:17:30,759] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:17:31,751] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:18:25,194] [INFO    ] [utils] Initializing AAI environment for task 1060: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-DarkBlue-0-OPQ.yml
[2023-11-30 14:18:25,194] [INFO    ] [utils] Using port 5982
[2023-11-30 14:18:27,846] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:18:28,806] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:19:22,238] [INFO    ] [utils] Initializing AAI environment for task 1061: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-DarkBlue-0-OpLava.yml
[2023-11-30 14:19:22,238] [INFO    ] [utils] Using port 5982
[2023-11-30 14:19:24,898] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:19:25,885] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:20:19,322] [INFO    ] [utils] Initializing AAI environment for task 1062: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-DarkGreen-0-OPQ.yml
[2023-11-30 14:20:19,323] [INFO    ] [utils] Using port 5982
[2023-11-30 14:20:22,009] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:20:22,987] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:21:16,393] [INFO    ] [utils] Initializing AAI environment for task 1063: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-DarkGreen-0-OpLava.yml
[2023-11-30 14:21:16,394] [INFO    ] [utils] Using port 5982
[2023-11-30 14:21:19,046] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:21:20,026] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:22:13,414] [INFO    ] [utils] Initializing AAI environment for task 1064: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-Grey-0-OPQ.yml
[2023-11-30 14:22:13,415] [INFO    ] [utils] Using port 5982
[2023-11-30 14:22:16,088] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:22:17,061] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:23:10,447] [INFO    ] [utils] Initializing AAI environment for task 1065: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-Grey-0-OpLava.yml
[2023-11-30 14:23:10,448] [INFO    ] [utils] Using port 5982
[2023-11-30 14:23:13,100] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:23:14,077] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:24:07,501] [INFO    ] [utils] Initializing AAI environment for task 1066: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-OffWhite-0-OPQ.yml
[2023-11-30 14:24:07,501] [INFO    ] [utils] Using port 5982
[2023-11-30 14:24:10,154] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:24:11,132] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:25:04,515] [INFO    ] [utils] Initializing AAI environment for task 1067: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-OffWhite-0-OpLava.yml
[2023-11-30 14:25:04,516] [INFO    ] [utils] Using port 5982
[2023-11-30 14:25:07,178] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:25:08,157] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:26:01,548] [INFO    ] [utils] Initializing AAI environment for task 1068: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-RND-0-OPQ.yml
[2023-11-30 14:26:01,549] [INFO    ] [utils] Using port 5982
[2023-11-30 14:26:04,209] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:26:05,182] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:26:58,604] [INFO    ] [utils] Initializing AAI environment for task 1069: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2MFar-RND-0-OpLava.yml
[2023-11-30 14:26:58,605] [INFO    ] [utils] Using port 5982
[2023-11-30 14:27:01,246] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:27:02,228] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:27:55,586] [INFO    ] [utils] Initializing AAI environment for task 1070: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-Beige-0-OPQ.yml
[2023-11-30 14:27:55,587] [INFO    ] [utils] Using port 5982
[2023-11-30 14:27:58,249] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:27:59,222] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:28:04,643] [INFO    ] [utils] Initializing AAI environment for task 1071: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-Beige-0-OpLava.yml
[2023-11-30 14:28:04,644] [INFO    ] [utils] Using port 5982
[2023-11-30 14:28:07,317] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:28:08,299] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:28:13,606] [INFO    ] [utils] Initializing AAI environment for task 1072: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-Brown-0-OPQ.yml
[2023-11-30 14:28:13,607] [INFO    ] [utils] Using port 5982
[2023-11-30 14:28:16,273] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:28:17,245] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:28:22,645] [INFO    ] [utils] Initializing AAI environment for task 1073: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-Brown-0-OpLava.yml
[2023-11-30 14:28:22,645] [INFO    ] [utils] Using port 5982
[2023-11-30 14:28:25,305] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:28:26,285] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:28:31,742] [INFO    ] [utils] Initializing AAI environment for task 1074: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-DarkBlue-0-OPQ.yml
[2023-11-30 14:28:31,743] [INFO    ] [utils] Using port 5982
[2023-11-30 14:28:34,407] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:28:35,379] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:28:40,514] [INFO    ] [utils] Initializing AAI environment for task 1075: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-DarkBlue-0-OpLava.yml
[2023-11-30 14:28:40,514] [INFO    ] [utils] Using port 5982
[2023-11-30 14:28:43,175] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:28:44,154] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:28:49,211] [INFO    ] [utils] Initializing AAI environment for task 1076: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-DarkGreen-0-OPQ.yml
[2023-11-30 14:28:49,211] [INFO    ] [utils] Using port 5982
[2023-11-30 14:28:51,867] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:28:52,835] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:28:57,777] [INFO    ] [utils] Initializing AAI environment for task 1077: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-DarkGreen-0-OpLava.yml
[2023-11-30 14:28:57,777] [INFO    ] [utils] Using port 5982
[2023-11-30 14:29:00,431] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:29:01,393] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:29:06,970] [INFO    ] [utils] Initializing AAI environment for task 1078: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-Grey-0-OPQ.yml
[2023-11-30 14:29:06,970] [INFO    ] [utils] Using port 5982
[2023-11-30 14:29:09,609] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:29:10,573] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:29:15,730] [INFO    ] [utils] Initializing AAI environment for task 1079: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-Grey-0-OpLava.yml
[2023-11-30 14:29:15,730] [INFO    ] [utils] Using port 5982
[2023-11-30 14:29:18,407] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:29:19,388] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:29:24,622] [INFO    ] [utils] Initializing AAI environment for task 1080: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-OffWhite-0-OPQ.yml
[2023-11-30 14:29:24,622] [INFO    ] [utils] Using port 5982
[2023-11-30 14:29:27,274] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:29:28,241] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:29:33,061] [INFO    ] [utils] Initializing AAI environment for task 1081: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-OffWhite-0-OpLava.yml
[2023-11-30 14:29:33,062] [INFO    ] [utils] Using port 5982
[2023-11-30 14:29:35,708] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:29:36,688] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:29:41,491] [INFO    ] [utils] Initializing AAI environment for task 1082: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-RND-0-OPQ.yml
[2023-11-30 14:29:41,492] [INFO    ] [utils] Using port 5982
[2023-11-30 14:29:44,155] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:29:45,128] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:29:50,476] [INFO    ] [utils] Initializing AAI environment for task 1083: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RClose-RND-0-OpLava.yml
[2023-11-30 14:29:50,477] [INFO    ] [utils] Using port 5982
[2023-11-30 14:29:53,133] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:29:54,111] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:29:59,300] [INFO    ] [utils] Initializing AAI environment for task 1084: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RFar-Beige-0-OPQ.yml
[2023-11-30 14:29:59,301] [INFO    ] [utils] Using port 5982
[2023-11-30 14:30:01,961] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:30:02,935] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:30:08,659] [INFO    ] [utils] Initializing AAI environment for task 1085: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RFar-Beige-0-OpLava.yml
[2023-11-30 14:30:08,661] [INFO    ] [utils] Using port 5982
[2023-11-30 14:30:11,300] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:30:12,276] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:30:17,038] [INFO    ] [utils] Initializing AAI environment for task 1086: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RFar-Brown-0-OPQ.yml
[2023-11-30 14:30:17,039] [INFO    ] [utils] Using port 5982
[2023-11-30 14:30:19,702] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:30:20,678] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:30:25,842] [INFO    ] [utils] Initializing AAI environment for task 1087: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RFar-Brown-0-OpLava.yml
[2023-11-30 14:30:25,842] [INFO    ] [utils] Using port 5982
[2023-11-30 14:30:28,496] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:30:29,474] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:30:34,715] [INFO    ] [utils] Initializing AAI environment for task 1088: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RFar-DarkBlue-0-OPQ.yml
[2023-11-30 14:30:34,715] [INFO    ] [utils] Using port 5982
[2023-11-30 14:30:37,368] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:30:38,343] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
[2023-11-30 14:30:43,422] [INFO    ] [utils] Initializing AAI environment for task 1089: ../../configs/tests_agents/op_tests/OP-STC-Allo-PCTB-3CupFC-1Y2RFar-DarkBlue-0-OpLava.yml
[2023-11-30 14:30:43,423] [INFO    ] [utils] Using port 5982
[2023-11-30 14:30:46,095] [INFO    ] [environment] Connected to Unity environment with package version 2.3.0-exp.3 and communication version 1.5.0
[2023-11-30 14:30:47,068] [INFO    ] [environment] Connected new brain: AnimalAI?team=0
